Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Weight (LB),Volume (CUFT),Product Dimension (Inch)
malia-6-pc-patio-dining-set-w-bench-patio-dining-table,Furniture of America - MALIA 6 Pc. Patio Dining Set w/ Bench Patio Dining Table,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Gather around MALIA 6 Pc. Patio Dining Set w/ Bench, designed to keep the dining space warm, balanced, and inviting. Designed as a outdoor patio dining table, it pairs easily with surrounding decor. Its Contemporary styling keeps the room feeling polished yet comfortable. Finished in Gray tones, the Aluminum, Polyethylene Wicker, Polyspun build keeps the look polished and practical.<br>
Product Dimensions: 59""L X 31 1/4""W X 26 3/4""H</p>

<p>Features<br>
- Modular Design<br>
- Sectional and two sofas settings<br>
- Can be a dining set<br>
- Convertible ottoman to bench<br>
- Bench plate stored under table top<br>
- Flap-open side storage<br>
- Includes cushions<br>
- pillows<br>
- and protective covers Included items and dimensions:<br>
- Patio Dining Table: color: Gray; dimensions: 59"" L x 31 1 or 4"" W x 26 3 or 4"" H; feature: Contemporary<br>
- 5 Pc. Sectional Set w/ Bench: color: Gray; dimensions: LEFT SOFA: 86 1 or 4"" L x 31"" W x 33"" H, RIGHT SOFA: 78"" L x 31"" W x 33"" H, OTTOMAN: 15"" L x 15"" W x 16"" H, BENCH: 55"" W x 15""D x 19 3 or 4"" H; feature: Contemporary</p>

<p>Materials: Aluminum, Polyethylene Wicker, Polyspun.<br>
Color: Gray<br>
Weight: 199.5 lbs</p>",GOODDEGG,,Patio Dining Table,"2026, Furniture of America, MALIA, New Arrival, Outdoor, Outdoor Furniture, Patio Dining Table, Quick Ship Furniture, LTL",true,Title,Default Title,,,,,,,,GM-1001-6PC,90491.995329659,shopify,20,deny,manual,1485,3297.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-1001-1-Z_a6c7cab1-bda3-45ad-b198-0a28fa5fec25.jpg?v=1773958138,1,malia-6-pc-patio-dining-set-w-bench-patio-dining-table,false,MALIA 6 Pc. Patio Dining Set w/ Bench Patio Dining Table,Shop MALIA 6 Pc. Patio Dining Set w/ Bench Patio Dining Table. Color: Gray. Free shipping from GOODDEGG. Buy now.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-1001-1-Z_a6c7cab1-bda3-45ad-b198-0a28fa5fec25.jpg?v=1773958138,lb,,1299.00,Active,199.5,74.3,"59""L X 31 1/4""W X 26 3/4""H"
malia-6-pc-patio-dining-set-w-bench-patio-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-1001-2_9c62dfc0-3d75-4ba4-b81e-e52c85dba731.jpg?v=1773958138,2,malia-6-pc-patio-dining-set-w-bench-patio-dining-table,,,,,,,,Active,,,
malia-6-pc-patio-dining-set-w-bench-patio-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-1001-3_36241d3e-14de-47c9-8de9-6b31dd623b30.jpg?v=1773958138,3,malia-6-pc-patio-dining-set-w-bench-patio-dining-table,,,,,,,,Active,,,
malia-6-pc-patio-dining-set-w-bench-patio-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-1001-WB-1_fad878a1-01be-42ab-a0ec-ee50d39530d8.jpg?v=1773958138,4,malia-6-pc-patio-dining-set-w-bench-patio-dining-table,,,,,,,,Active,,,
malia-6-pc-patio-dining-set-w-bench-patio-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-1001-WB-2_eaf15f0f-2c36-4932-8d7f-1a6313e7f4f2.jpg?v=1773958138,5,malia-6-pc-patio-dining-set-w-bench-patio-dining-table,,,,,,,,Active,,,
malia-6-pc-patio-dining-set-w-bench-patio-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-1001-WB-3_7c73ca18-5841-40aa-9643-47331cb98d20.jpg?v=1773958138,6,malia-6-pc-patio-dining-set-w-bench-patio-dining-table,,,,,,,,Active,,,
monza-7-pc-dining-table-set-patio-set,Furniture of America - MONZA 7 Pc. Dining Table Set Patio Set,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
MONZA 7 Pc. Dining Table Set offers a pulled-together look that makes the room feel ready to use and enjoy. As a outdoor patio set, it is designed to coordinate with matching pieces. The Contemporary character adds definition without feeling heavy. Crafted with Aluminum, Tempered Glass, Textilene, then finished in Gun Metal or Gray tones to suit a range of interiors.<br>
Product Dimensions: Table: 63"" (EXTENDED: 94 1/2"") L X 35 1/2""W X 29 1/2""H</p>

<p>Features<br>
- Gun Metal or Gray<br>
- Extendable Top<br>
- 5-way Adjustable Seat Back Included items and dimensions:<br>
- Extendable Dining Table: color: Gun Metal or Gray; dimensions: 63"" (EXTENDED 94.5"")W x 35.5""D x 29.5"" H; feature: Contemporary<br>
- Adjustable Chairs (2 / CTN): color: Gun Metal or Gray; dimensions: 27.5""D x 23""D x 43"" H; feature: Contemporary</p>

<p>Materials: Aluminum, Tempered Glass, Textilene.<br>
Color: Gun Metal or Gray</p>",GOODDEGG,,Patio Set,"2026, Furniture of America, MONZA, New Arrival, Outdoor, Outdoor Furniture, Patio Set, Quick Ship Furniture, LTL",true,Title,Default Title,,,,,,,,GM-2027-7PC,0.0,shopify,20,deny,manual,1010,1977.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2027-7PC-1_cbe4c0b4-b764-4536-8ce7-dcfc3b3ddcac.jpg?v=1773958139,1,monza-7-pc-dining-table-set-patio-set,false,MONZA 7 Pc. Dining Table Set Patio Set,"Shop MONZA 7 Pc. Dining Table Set Patio Set. Contemporary style. Aluminum, Tempered Glass build. Color: Gun Metal/Gray. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2027-7PC-1_cbe4c0b4-b764-4536-8ce7-dcfc3b3ddcac.jpg?v=1773958139,lb,,759.00,Active,,20.7,"Table: 63"" (EXTENDED: 94 1/2"") L X 35 1/2""W X 29 1/2""H"
monza-7-pc-dining-table-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2027-2_2fe6595d-9e05-4812-a797-d7ad80f252fb.jpg?v=1773958139,2,monza-7-pc-dining-table-set-patio-set,,,,,,,,Active,,,
monza-7-pc-dining-table-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2028-2PK-WB-1_cfbdf7f5-6e68-4f08-a400-21c70d55a6b8.jpg?v=1773958138,3,monza-7-pc-dining-table-set-patio-set,,,,,,,,Active,,,
niambi-3-pc-patio-bistro-set-patio-set,Furniture of America - NIAMBI 3 Pc. Patio Bistro Set Patio Set,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
NIAMBI 3 Pc. Patio Bistro Set creates a cohesive setup that feels inviting the moment you walk in. This outdoor patio set is made to fit naturally into the room. A Contemporary profile gives the space a refined, approachable look. With Marble, Steel, Aluminum, PE Rattan Wicker, Polyester Fiber construction and Natural tones, it blends durability with visual warmth.<br>
Product Dimensions: Table: 26.6"" x 23.6"" x 29.1""H, Chair: 21.3"" x 25.2"" x 34.3""H</p>

<p>Features<br>
- Marble Base<br>
- Sturdy &amp; Durable Design<br>
- Easy to store Included items and dimensions:<br>
- Stacking Chair (2 or STACK): color: Natural; dimensions: 21"" W x 25""D x 34"" H; feature: Contemporary</p>

<p>Materials: Marble, Steel, Aluminum, PE Rattan Wicker, Polyester Fiber.<br>
Color: Natural<br>
Weight: 50.2 lbs</p>",GOODDEGG,,Patio Set,"2026, Furniture of America, New Arrival, NIAMBI, Outdoor, Outdoor Furniture, Patio Set, Quick Ship Furniture, LTL",true,Title,Default Title,,,,,,,,FM80004NT-3PC-05NT,22770.019459341,shopify,20,deny,manual,335,357.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80004NT-3PC-05NT-1-Z_72283310-461c-4ac2-b32a-23488e116903.jpg?v=1773958139,1,niambi-3-pc-patio-bistro-set-patio-set,false,NIAMBI 3 Pc. Patio Bistro Set Patio Set,"Shop NIAMBI 3 Pc. Patio Bistro Set Patio Set. Contemporary style. Marble, Steel build. Color: Natural. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80004NT-3PC-05NT-1-Z_72283310-461c-4ac2-b32a-23488e116903.jpg?v=1773958139,lb,,169.00,Active,50.2,21.5,"Table: 26.6"" x 23.6"" x 29.1""H, Chair: 21.3"" x 25.2"" x 34.3""H"
niambi-3-pc-patio-dining-set-patio-set,Furniture of America - NIAMBI 3 Pc. Patio Dining Set Patio Set,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
NIAMBI 3 Pc. Patio Dining Set brings a composed, welcoming feel to the room without overwhelming the space. Designed as a outdoor patio set, it pairs easily with surrounding decor. Its Contemporary styling keeps the room feeling polished yet comfortable. Finished in Gray tones, the Marble, Steel, Aluminum, PE Rattan Wicker, Polyester Fiber build keeps the look polished and practical.<br>
Product Dimensions: Table: 26.5""W X 23.5""D X 29""H, Chair: 22.5""W X 23.5""D X 35""H</p>

<p>Features<br>
- Marble Base<br>
- Sturdy &amp; Durable Design<br>
- Easy to store Included items and dimensions:<br>
- Stacking Chair (2 or STACK): color: Gray; dimensions: 23"" W x 23.5""D x 35"" H; feature: Contemporary</p>

<p>Materials: Marble, Steel, Aluminum, PE Rattan Wicker, Polyester Fiber.<br>
Color: Gray<br>
Weight: 58 lbs</p>",GOODDEGG,,Patio Set,"2026, Furniture of America, New Arrival, NIAMBI, Outdoor, Outdoor Furniture, Patio Set, Quick Ship Furniture, LTL",true,Title,Default Title,,,,,,,,FM80004GY-3PC-06GY,26307.994586104,shopify,20,deny,manual,300,507.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80004GY-3PC-06GY-1-Z_1c426628-628f-4600-9413-e0b97664edc3.jpg?v=1773958139,1,niambi-3-pc-patio-dining-set-patio-set,false,NIAMBI 3 Pc. Patio Dining Set Patio Set,"Shop NIAMBI 3 Pc. Patio Dining Set Patio Set. Contemporary style. Marble, Steel build. Color: Gray. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80004GY-3PC-06GY-1-Z_1c426628-628f-4600-9413-e0b97664edc3.jpg?v=1773958139,lb,,249.00,Active,58,19.6,"Table: 26.5""W X 23.5""D X 29""H, Chair : 22.5""W X 23.5""D X 35""H"
niambi-3-pc-patio-dining-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80006GY-CH-1_b2851d89-692a-429b-9c3d-cb9974066aa8.jpg?v=1773958139,2,zuberi-3-pc-patio-conversation-set-patio-set,,,,,,,,Active,,,
niambi-5-pc-patio-dining-set-patio-set,Furniture of America - NIAMBI 5 Pc. Patio Dining Set Patio Set,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with NIAMBI, styled in Contemporary and designed for everyday comfort.<br>
This outdoor patio set is made to fit naturally into the room. With Marble, Steel, Aluminum, PE Rattan Wicker, Polyester Fiber and Gray or Natural tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: Varies by variant (see Variant Details below).<br>
Size: Varies by variant</p>

<p>Features<br>
- Marble<br>
- Steel<br>
- Aluminum<br>
- PE Rattan Wicker<br>
- Polyester Fiber<br>
- Marble Base<br>
- Sturdy &amp; Durable Design<br>
- Easy to store<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Gray | Dimensions: Table: 26.5""W X 23.5""D X 29""H, Chair : 22.5""W X 23.5""D X 35""H | Weight: 82.2 lbs | Volume: 37.1 cuft</strong><br>
- <strong>Size: - | Color: Natural | Dimensions: Table: 26.5""W X 23.5""D X 29""H, Chair : 21""W X 25""D X 34""H | Weight: 66.6 lbs | Volume: 40.8 cuft</strong><br>
</p>

<p>Materials: Marble, Steel, Aluminum, PE Rattan Wicker, Polyester Fiber.<br>
Color: Gray or Natural<br>
Weight: 66.6 - 82.2 lbs</p>",GOODDEGG,,Patio Set,"2026, Furniture of America, New Arrival, NIAMBI, Outdoor, Outdoor Furniture, Patio Set, Quick Ship Furniture, LTL",true,Color,Gray,,,,,,,,FM80004GY-5PC-06GY,37285.020658578,shopify,20,deny,manual,425,837.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80004GY-5PC-06GY-1-Z_43eb9cfc-ba2b-462d-b5d1-db474ca2a059.jpg?v=1773958140,1,niambi-5-pc-patio-dining-set-patio-set,false,NIAMBI 5 Pc. Patio Dining Set Patio Set,"Shop NIAMBI 5 Pc. Patio Dining Set Patio Set. Contemporary style. Marble, Steel build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80004GY-5PC-06GY-1-Z_43eb9cfc-ba2b-462d-b5d1-db474ca2a059.jpg?v=1773958140,lb,,379.00,Active,82.2,37.1,"Table: 26.5""W X 23.5""D X 29""H, Chair : 22.5""W X 23.5""D X 35""H"
niambi-5-pc-patio-dining-set-patio-set,,,,,,LTL,,,Natural,,,,,,,,FM80004NT-5PC-05NT,30208.979686578,shopify,20,deny,manual,415,477.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80006GY-CH-1_4b3d4f30-cc54-49e1-90fd-6ab79289ea4f.jpg?v=1773958139,2,zuberi-3-pc-patio-conversation-set-patio-set,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80004NT-5PC-05NT-1-Z_0ef6e0af-05fb-413e-93c8-a917808b528c.jpg?v=1773958140,lb,,249.00,Active,66.6,40.8,"Table: 26.5""W X 23.5""D X 29""H, Chair : 21""W X 25""D X 34""H"
niambi-5-pc-patio-dining-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80004NT-5PC-05NT-1-Z_0ef6e0af-05fb-413e-93c8-a917808b528c.jpg?v=1773958140,3,niambi-5-pc-patio-dining-set-patio-set,,,,,,,,Active,,,
niambi-5-pc-patio-dining-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80005NT-CH-1_010aa903-faf5-4ae1-9aac-b85c176b81f1.jpg?v=1773958140,4,zuberi-3-pc-patio-conversation-set-patio-set,,,,,,,,Active,,,
nusa-7-pc-dining-table-set-patio-set,Furniture of America - NUSA 7 Pc. Dining Table Set Patio Set,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
NUSA 7 Pc. Dining Table Set creates a cohesive setup that feels inviting the moment you walk in. As a outdoor patio set, it is designed to coordinate with matching pieces. The Transitional character adds definition without feeling heavy. With Teak Wood construction and Natural tones, it blends durability with visual warmth.<br>
Product Dimensions: Table: 78 3/4""L X 47 1/4""W X 29 1/2""H</p>

<p>Features<br>
- Slat Design<br>
- Pedestal Base<br>
- 5-way Adjustable Chair<br>
- Sand Finish Included items and dimensions:<br>
- Folding Arm Chair: color: Natural; dimensions: 22"" W x 24.5""D x 37.5"" H; feature: Transitional</p>

<p>Materials: Teak Wood.<br>
Color: Natural<br>
Weight: 307.2 lbs</p>",GOODDEGG,,Patio Set,"2026, Furniture of America, New Arrival, NUSA, Outdoor, Outdoor Furniture, Patio Set, Quick Ship Furniture, LTL",true,Title,Default Title,,,,,,,,GM-2031-7PC-2037,139343.984297133,shopify,20,deny,manual,1655,3597.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2031-7PC-2037_31536dba-7f04-4ad6-b723-45d44ebefbb2.jpg?v=1773958140,1,nusa-7-pc-dining-table-set-patio-set,false,NUSA 7 Pc. Dining Table Set Patio Set,Shop NUSA 7 Pc. Dining Table Set Patio Set. Transitional style. Teak Wood build. Color: Natural. Free shipping. Buy now at GOODDEGG.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2031-7PC-2037_31536dba-7f04-4ad6-b723-45d44ebefbb2.jpg?v=1773958140,lb,,1399.00,Active,307.2,52.8,"Table: 78 3/4""L X 47 1/4""W X 29 1/2""H"
palma-7-pc-dining-table-set-patio-set,Furniture of America - PALMA 7 Pc. Dining Table Set Patio Set,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
PALMA 7 Pc. Dining Table Set creates a cohesive setup that feels inviting the moment you walk in. This outdoor patio set is made to fit naturally into the room. A Contemporary profile gives the space a refined, approachable look. With Steel, Glass, Polyspun Fabric construction and Black or Gray tones, it blends durability with visual warmth.<br>
Product Dimensions: Table: 70.8""L X 35.4""W X 27.9""H, Chair: 24""W X 33""D X 38.3""H</p>

<p>Features<br>
- Black or Gray<br>
- 5mm Tempered Water Wave Glass Tabletop<br>
- Powder Coated Steel Frame<br>
- Reclining Backrest<br>
- Washable Cushion Cover<br>
- Built-In Umbrella Hole<br>
- Tie-Back Cushions<br>
- Lumbar Pillows Included Included items and dimensions:<br>
- Dining Table: color: Black or Gray; dimensions: 71"" W x 35.5""D x 28"" H; feature: Contemporary<br>
- Adjustable Chairs (6 or CTN): color: Black or Gray; dimensions: 24"" W x 33""D x 38"" H; feature: Contemporary</p>

<p>Materials: Steel, Glass, Polyspun Fabric.<br>
Color: Black or Gray<br>
Weight: 190.6 lbs</p>",GOODDEGG,,Patio Set,"2026, Furniture of America, New Arrival, Outdoor, Outdoor Furniture, PALMA, Patio Set, Quick Ship Furniture, LTL",true,Title,Default Title,,,,,,,,GM-2022-7PC,86454.977877422,shopify,20,deny,manual,840,1647.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2022-7PC-1-Z_c32c1959-ee5a-4110-b972-406c5ed94e2d.jpg?v=1773958141,1,palma-7-pc-dining-table-set-patio-set,false,PALMA 7 Pc. Dining Table Set Patio Set,"Shop PALMA 7 Pc. Dining Table Set Patio Set. Contemporary style. Steel, Glass build. Color: Black/Gray. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2022-7PC-1-Z_c32c1959-ee5a-4110-b972-406c5ed94e2d.jpg?v=1773958141,lb,,649.00,Active,190.6,27.2,"Table: 70.8""L X 35.4""W X 27.9""H, Chair: 24""W X 33""D X 38.3""H"
palma-7-pc-dining-table-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2022-WB-1_18037601-89a3-4681-b77a-5b94632768ee.jpg?v=1773958141,2,palma-7-pc-dining-table-set-patio-set,,,,,,,,Active,,,
palma-7-pc-dining-table-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2023-6PK-WB-1_d79b02d8-4200-4064-b10b-8aaab2d6c16e.jpg?v=1773958141,3,palma-7-pc-dining-table-set-patio-set,,,,,,,,Active,,,
sarabi-3-pc-conversation-set-patio-set,Furniture of America - SARABI 3 Pc. Conversation Set Patio Set,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
SARABI 3 Pc. Conversation Set brings a composed, welcoming feel to the room without overwhelming the space. This outdoor patio set is made to fit naturally into the room. A Contemporary profile gives the space a refined, approachable look. Finished in Black or Natural tones, the Steel, Wicker, Fabric build keeps the look polished and practical.<br>
Product Dimensions: TABLE: 21.5""W X 21.5""D X 15.5""H, CHAIR: 25.5""W X 28.5""D X 26.5""H (SEAT HT: 14"", SEAT DP: 20"")</p>

<p>Features<br>
- Black or Natural<br>
- Powder-coated Steel Frame<br>
- 3.5mm Round Wicker<br>
- Sloped Back &amp; Curbed Seat Lounge Chair Included items and dimensions:<br>
- Patio Side Table: dimensions: 21.5"" W x 21.5""D x 15.5"" H<br>
- Patio Chair (2 / CTN): dimensions: CHAIR: 25.5"" W x 28.5""D x 26.5"" H (SEAT HT: 14"", SEAT DP: 20"")</p>

<p>Materials: Steel, Wicker, Fabric.<br>
Color: Black or Natural<br>
Weight: 11.7 lbs</p>",GOODDEGG,,Patio Set,"2026, Furniture of America, New Arrival, Outdoor, Outdoor Furniture, Patio Set, Quick Ship Furniture, SARABI, LTL",true,Title,Default Title,,,,,,,,FM80003BK-T-3PC,5306.985369763,shopify,20,deny,manual,385,507.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80003BK-T-3PC-1_9b7862c6-b3b2-48fd-8ae6-b59009a073c2.jpg?v=1773958141,1,sarabi-3-pc-conversation-set-patio-set,false,SARABI 3 Pc. Conversation Set Patio Set,"Shop SARABI 3 Pc. Conversation Set Patio Set. Contemporary style. Steel, Wicker build. Color: Black/Natural. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80003BK-T-3PC-1_9b7862c6-b3b2-48fd-8ae6-b59009a073c2.jpg?v=1773958141,lb,,219.00,Active,11.7,14.3,"TABLE: 21.5""W X 21.5""D X 15.5""H, CHAIR: 25.5""W X 28.5""D X 26.5""H (SEAT HT: 14"", SEAT DP: 20"")"
segovia-5-pc-dining-table-set-patio-set,Furniture of America - SEGOVIA 5 Pc. Dining Table Set Patio Set,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
SEGOVIA 5 Pc. Dining Table Set offers a pulled-together look that makes the room feel ready to use and enjoy. This outdoor patio set is made to fit naturally into the room. A Transitional profile gives the space a refined, approachable look. Crafted with Steel, Polyethylene Wicker, Ceremic, Polyspun, then finished in Navy or Black or Gray tones to suit a range of interiors.<br>
Product Dimensions: Firepit Table: 40""L X 40""W X 26 1/2""H Chair: 30 3/4""W X 25 1/2""D X 30 3/4""H""</p>

<p>Features<br>
- Navy or Black or Gray<br>
- 360-degree Swivel Glider<br>
- Gray Ceramic Tile Table Top<br>
- Fire Pit Table with Tile Table Top<br>
- Includes Cushions and Pillows Included items and dimensions:<br>
- Fire Pit Table: color: Black or Gray; dimensions: 40"" W x 40""D x 26.5"" H; feature: Contemporary<br>
- Swivel Glider Arm Chair (2 / CTN): color: Navy or Black or Gray; dimensions: 30.5"" W x 25.5""D x 30.5"" H; feature: Transitional</p>

<p>Materials: Steel, Polyethylene Wicker, Ceremic, Polyspun.<br>
Color: Navy or Black or Gray<br>
Weight: 263.1 lbs</p>",GOODDEGG,,Patio Set,"2026, Furniture of America, New Arrival, Outdoor, Outdoor Furniture, Patio Set, Quick Ship Furniture, SEGOVIA, LTL",true,Title,Default Title,,,,,,,,GM-2013-5PC-2039,119340.016469289,shopify,20,deny,manual,1090,2307.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2013-5PC-2039-1_5c599a49-3d59-4f0c-aeda-6c32652916b5.jpg?v=1773958142,1,segovia-5-pc-dining-table-set-patio-set,false,SEGOVIA 5 Pc. Dining Table Set Patio Set,"Shop SEGOVIA 5 Pc. Dining Table Set Patio Set. Transitional style. Steel, Polyethylene Wicker build. Color: Navy/Black/Gray. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2013-5PC-2039-1_5c599a49-3d59-4f0c-aeda-6c32652916b5.jpg?v=1773958142,lb,,859.00,Active,263.1,23.4,"Firepit Table: 40""L X 40""W X 26 1/2""H Chair: 30 3/4""W X 25 1/2""D X 30 3/4""H"""
segovia-5-pc-dining-table-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2013-2_c50b36c3-ca10-4b2f-b73f-fc483d295369.jpg?v=1773958141,2,segovia-5-pc-patio-dining-set-patio-set,,,,,,,,Active,,,
segovia-5-pc-dining-table-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2013-WB-2_52aa6ad2-19db-467f-9ebb-a4755ddd355b.jpg?v=1773958142,3,segovia-5-pc-patio-dining-set-patio-set,,,,,,,,Active,,,
segovia-5-pc-dining-table-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2013-WB-3_b79b1ff1-bc22-49ba-bd2c-b2fb4ad1feda.jpg?v=1773958142,4,segovia-5-pc-patio-dining-set-patio-set,,,,,,,,Active,,,
segovia-5-pc-patio-dining-set-patio-set,Furniture of America - SEGOVIA 5 Pc. Patio Dining Set Patio Set,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
SEGOVIA 5 Pc. Patio Dining Set creates a cohesive setup that feels inviting the moment you walk in. Designed as a outdoor patio set, it pairs easily with surrounding decor. Its Contemporary styling keeps the room feeling polished yet comfortable. With Steel, Polyethylene Wicker, Polyspun construction and Black or Gray tones, it blends durability with visual warmth.<br>
Product Dimensions: 40""L X 40""W X 26 1/2""H</p>

<p>Features<br>
- Black or Gray<br>
- 360-degree swivel rockers<br>
- Gray ceramic tile table top<br>
- Fire pit table with tile-top and wicker base<br>
- Includes cushions and pillows Included items and dimensions:<br>
- Fire Pit Table: color: Black or Gray; dimensions: 40"" W x 40""D x 26.5"" H; feature: Contemporary<br>
- Swivel Chair: color: Black or Gray; dimensions: 29 3 or 4"" W x 27 1 or 4""D x 33 1 or 4"" H; feature: Contemporary</p>

<p>Materials: Steel, Polyethylene Wicker, Polyspun.<br>
Color: Black or Gray<br>
Weight: 248.1 lbs</p>",GOODDEGG,,Patio Set,"2026, Furniture of America, New Arrival, Outdoor, Outdoor Furniture, Patio Set, Quick Ship Furniture, SEGOVIA, LTL",true,Title,Default Title,,,,,,,,GM-2013-5PC,112535.994841578,shopify,20,deny,manual,2090,2097.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2013-1_7ace0855-5215-46f5-b122-be6f1f4940ce.jpg?v=1773958142,1,segovia-5-pc-patio-dining-set-patio-set,false,SEGOVIA 5 Pc. Patio Dining Set Patio Set,"Shop SEGOVIA 5 Pc. Patio Dining Set Patio Set. Contemporary style. Steel, Polyethylene Wicker build. Color: Black/Gray. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2013-1_7ace0855-5215-46f5-b122-be6f1f4940ce.jpg?v=1773958142,lb,,799.00,Active,248.1,33.7,"40""L X 40""W X 26 1/2""H"
